"movieId","userId","tag","timestamp"
4995,74182,"mathematics",1306812433
4995,74182,"Russell Crowe",1306812315
5620,74182,"Josh Lucas",1306764001
5620,74182,"Reese Witherspoon",1306764001
6155,74182,"Kate Hudson",1306764136
6287,74182,"Adam Sandler",1306764348
6287,74182,"funny",1306764357
6287,74182,"Jack Nicholson",1306764348
6287,74182,"Marisa Tomei",1306764348
7173,74182,"Ben Stiller",1306764267
7173,74182,"Jennifer Aniston",1306764267
8958,74182,"Jamie Foxx",1306812577
31685,74182,"Eva Mendes",1302654652
31685,74182,"Kevin James",1302654652
31685,74182,"Will Smith",1302654652
33794,74182,"Christian Bale",1306764718
34162,74182,"Isla Fisher",1306764460
34162,74182,"Owen Wilson",1306764460
34162,74182,"Rachel McAdams",1306764460
34162,74182,"Vince Vaughn",1306764460
48780,74182,"based on a book",1307740408
48780,74182,"Christian Bale",1307740394
48780,74182,"Hugh Jackman",1307740394
48780,74182,"Michael Caine",1307740394
48780,74182,"Scarlett Johansson",1307740394
51540,74182,"Jake Gyllenhaal",1307742916
51540,74182,"Mark Ruffalo",1307742916
51540,74182,"Robert Downey Jr.",1307742916
55765,74182,"based on a true story",1307577052
55765,74182,"Denzel Washington",1307577046
55765,74182,"Russell Crowe",1307577046
58559,74182,"Christian Bale",1306764740
58559,74182,"Heath Ledger",1306764740
58998,74182,"Hawaii",1306764559
58998,74182,"Jason Segel",1306764559
58998,74182,"Kristen Bell",1306764559
58998,74182,"Mila Kunis",1306764559
67087,74182,"comedy",1306764518
67087,74182,"Jason Segel",1306764518
67087,74182,"Jon Favreau",1306764518
67087,74182,"Rashida Jones",1306764518
72998,74182,"beautiful scenery",1421991796
72998,74182,"futuristic",1421991820
72998,74182,"graphic design",1421991790
72998,74182,"visual",1421991810
72998,74182,"visually stunning",1421991805
73017,74182,"Jude Law",1306764698
73017,74182,"Rachel McAdams",1306764698
73017,74182,"Robert Downey Jr.",1306764698
79132,74182,"Joseph Gordon-Levitt",1306764782
79132,74182,"Leonardo DiCaprio",1306764782
79132,74182,"visually appealing",1306764794
109487,74182,"space",1421991697
2231,58265,"Matt Damon",1299479804
2231,58265,"poker",1299479806
8784,58265,"Great Soundtrack",1299476593
8784,58265,"Natalie Portman",1299476579
30707,58265,"Clint Eastwood",1299476991
30707,58265,"Morgan Freeman",1299476994
44974,58265,"controversial",1306569082
44974,58265,"disturbing",1306569076
44974,58265,"suspenseful",1306569088
55247,58265,"based on a book",1299476549
55247,58265,"great soundtrack",1299476553
55247,58265,"self discovery",1299476539
56788,58265,"afghanistan",1306569174
56788,58265,"arms dealer",1306569183
56788,58265,"based on a true story",1306569141
56788,58265,"CIA",1306569158
56788,58265,"cold war",1306569133
81562,58265,"danny boyle",1299476497
81562,58265,"James Franco",1299476496
81562,58265,"true story",1299476500
81562,58265,"wilderness",1299476519
81591,58265,"Natalie Portman",1299476679
81932,58265,"Amy Adams",1299476972
81932,58265,"boxing",1299476976
81932,58265,"Christian Bale",1299476962
82459,58265,"Matt Damon",1299477053
26614,76164,"*NOT* Matt Damon",1242538740
224,120907,"fantasy",1227622807
224,120907,"Johnny Depp",1227622805
2677,120907,"musicians",1227622774
48082,120907,"fantasy",1227622766
51662,120907,"comic book",1227622771
56788,120907,"politics",1227622782
61323,120907,"satire",1227622753
63113,120907,"bond",1227622795
66097,78497,"creepy",1262564109
68954,78497,"boring",1262565047
4865,46403,"Comics",1164182606
4865,46403,"Horror",1164182587
4865,46403,"Jack the Ripper",1164182589
4865,46403,"Johnny Depp",1164182578
4865,46403,"serial killer",1164182602
4865,46403,"Thriller",1164182599
111,119746,"cult film",1326971636
111,119746,"Martin Scorsese",1326971638
296,119746,"dark comedy",1326971328
296,119746,"Quentin Tarantino",1326971325
357,119746,"British",1326971525
454,119746,"John Grisham",1326971521
589,119746,"dystopia",1326971633
593,119746,"Oscar (Best Picture)",1326971318
593,119746,"serial killer",1326971315
778,119746,"dark comedy",1326971403
858,119746,"organized crime",1326971507
1089,119746,"organized crime",1326971457
1200,119746,"action",1326971607
1200,119746,"sci-fi",1326971609
1214,119746,"sci-fi",1326971383
1240,119746,"Action",1326971421
1240,119746,"sci-fi",1326971424
1245,119746,"Coen Brothers",1326971477
1254,119746,"classic",1326971311
1254,119746,"disturbing",1326971307
1617,119746,"conspiracy",1326971355
1732,119746,"Coen Brothers",1326971376
1732,119746,"cult film",1326971379
1923,119746,"Ben Stiller",1326971415
1923,119746,"comedy",1326971418
2360,119746,"dark comedy",1326971891
2700,119746,"parody",1326971444
2700,119746,"satire",1326971445
2762,119746,"Bruce Willis",1326971451
2762,119746,"psychology",1326971448
2871,119746,"gritty",1326971560
2871,119746,"Thriller",1326971557
2916,119746,"dystopia",1326971408
3498,119746,"disturbing",1326971485
3948,119746,"Robert De Niro",1326971489
4011,119746,"dark comedy",1326971647
4027,119746,"Coen Brothers",1326971347
4034,119746,"social commentary",1326971628
4855,119746,"disturbing",1326971551
5013,119746,"atmospheric",1326971500
7149,119746,"Comedy",1326971644
7149,119746,"Jack Nicholson",1326971641
8798,119746,"Coen Brothers",1326971564
31410,119746,"disturbing",1326971553
48394,119746,"surreal",1326971471
54286,119746,"espionage",1326971583
56339,119746,"fairy tale",1326971337
56339,119746,"ghosts",1326971335
59369,119746,"action",1326971430
59369,119746,"espionage",1326971433
60069,119746,"dystopia",1326971616
91658,119746,"serial killer",1326971509
3836,102668,"Seen more than once",1154627049
1,108442,"animation",1278875179
21,108442,"Danny DeVito",1280861825
21,108442,"Gene Hackman",1280861829
21,108442,"John Travolta",1280861818
21,108442,"mafia",1280861856
70,108442,"brothers",1282467267
70,108442,"George Clooney",1282467193
70,108442,"gore",1282467254
70,108442,"Quentin Tarantino",1282467199
70,108442,"Salma Hayek",1282467243
70,108442,"strippers",1282467234
70,108442,"vampires",1282467207
70,108442,"violence",1282467209
163,108442,"Antonio Banderas",1282412665
293,108442,"Action",1280431181
293,108442,"disturbing",1280431160
293,108442,"great acting",1280431120
293,108442,"hitman",1280431115
293,108442,"humorous",1280431175
293,108442,"Jean Reno",1280431285
293,108442,"love story",1280431188
293,108442,"naive characters",1280431148
293,108442,"Natalie Portman",1280431282
293,108442,"tense",1280431173
329,108442,"Brent Spiner",1283687706
329,108442,"Gene Roddenberry",1283687712
329,108442,"Patrick Stewart",1283687692
329,108442,"Star Trek",1283687772
329,108442,"time travel",1283687738
329,108442,"Whoopi Goldberg",1283687700
329,108442,"William Shatner",1283687697
365,108442,"Alex Wiesendanger",1294424503
365,108442,"Bhutan",1294424319
365,108442,"Bridget Fonda",1294424462
365,108442,"Buddha",1294424381
365,108442,"Buddhism",1294424230
365,108442,"buddhist monks",1294424520
365,108442,"Chris Isaak",1294424457
365,108442,"displaced from Tibet",1294424355
365,108442,"Keanu Reeves",1294424239
365,108442,"reincarnation",1294424268
365,108442,"search",1294424406
367,108442,"animal:dog",1291151222
367,108442,"annoying sexist stereotype mars story",1291151185
367,108442,"anti-superhero",1291151208
367,108442,"based on a comic",1291151159
367,108442,"cartoonish",1291151224
367,108442,"hilarious",1291151146
367,108442,"Jim Carrey",1291151145
454,108442,"lawyers",1325790369
454,108442,"Tom Cruise",1325790371
589,108442,"action",1278875126
589,108442,"Arnold Schwarzenegger",1278875130
589,108442,"artificial intelligence",1278875133
589,108442,"Oscar (Best Effects - Visual Effects)",1278875141
589,108442,"Saturn Award (Best Science Fiction Film)",1278875163
589,108442,"sci-fi",1278875144
590,108442,"drama",1280862334
590,108442,"Kevin Costner",1280862339
590,108442,"western",1280862345
590,108442,"wolf",1280862380
741,108442,"anime",1401015174
741,108442,"artificial intelligence",1401015168
741,108442,"cyberpunk",1401015180
741,108442,"cyborgs",1401015188
741,108442,"Japan",1401015184
741,108442,"sci-fi",1401015182
1036,108442,"action",1278958348
1036,108442,"Bruce Willis",1278958311
1036,108442,"explosions",1278958314
1036,108442,"terrorism",1278958323
1036,108442,"violence",1278958335
1178,108442,"anti-war",1417979755
1178,108442,"bleak",1417979765
1178,108442,"cynical",1417979762
1178,108442,"disturbing",1417979768
1178,108442,"France",1417979783
1178,108442,"injustice",1417979773
1178,108442,"military",1417979759
1178,108442,"war",1417979803
1222,108442,"2 movies in 1",1278957843
1222,108442,"boot camp",1278957852
1222,108442,"Stanley Kubrick",1278957797
1233,108442,"German",1288474341
1233,108442,"grim",1288474354
1233,108442,"Nazis",1288474348
1233,108442,"ocean",1288474339
1233,108442,"realistic",1288474343
1233,108442,"submarine",1288474330
1233,108442,"tense",1288474346
1233,108442,"thought-provoking",1288474374
1233,108442,"World War II",1288474332
1240,108442,"Action",1283618550
1240,108442,"Arnold Schwarzenegger",1283618553
1240,108442,"artificial intelligence",1283618557
1240,108442,"future",1283618561
1240,108442,"robots",1283618576
1240,108442,"sci-fi",1283618563
1240,108442,"time travel",1283618570
1265,108442,"animals",1417961840
1265,108442,"Bill Murray",1417961819
1265,108442,"comedy",1417961828
1265,108442,"funny",1417961832
1265,108442,"hilarious",1417961830
1265,108442,"romantic",1417961835
1265,108442,"surreal",1417961825
1265,108442,"time loop",1417961822
1274,108442,"action",1369761228
1274,108442,"anime",1369761236
1274,108442,"cyberpunk",1369761220
1274,108442,"dystopia",1369761226
1274,108442,"science fiction",1369761224
1274,108442,"stylized",1369761230
1274,108442,"visually stunning",1369761223
1350,108442,"antichrist",1285155137
1350,108442,"apocalypse",1285155158
1350,108442,"Christianity",1285155151
1350,108442,"demons",1285155138
1350,108442,"devil",1285155141
1350,108442,"Horror",1285155142
1356,108442,"aliens",1278958838
1356,108442,"Borg",1278958836
1356,108442,"noise in space",1278958818
1356,108442,"Patrick Stewart",1278958813
1356,108442,"Star Trek",1278958810
1356,108442,"time travel",1278958824
1373,108442,"aliens",1278958765
1373,108442,"Based on a TV show",1278958761
1373,108442,"fighting intruders",1278958732
1373,108442,"noise in space",1278958749
1373,108442,"space",1278958741
1373,108442,"Star Trek",1278958655
1373,108442,"William Shatner",1278958653
1584,108442,"Jodie Foster",1347180074
1584,108442,"sci-fi",1347180091
1584,108442,"science",1347180087
1584,108442,"slow build",1347180117
1584,108442,"space travel",1347180094
1584,108442,"unpredictable",1347180083
1590,108442,"dark",1295892954
1590,108442,"hallucination",1295892963
1590,108442,"horror",1278875541
1590,108442,"pychologically thrilling",1295892961
1590,108442,"space",1278875546
1590,108442,"spaceflight",1295892958
1610,108442,"cia",1278957481
1610,108442,"cold war",1278957465
1610,108442,"Sean Connery",1278957456
1610,108442,"submarine",1278957450
1610,108442,"Tom Clancy",1278957454
1682,108442,"dreamlike",1401015235
1682,108442,"dystopia",1401015225
1682,108442,"Jim Carrey",1401015243
1682,108442,"predictable",1401015262
1682,108442,"social commentary",1401015215
1682,108442,"voyeurism",1401015223
1747,108442,"black comedy",1302356731
1747,108442,"comedy",1302356733
1747,108442,"conspiracy",1302356725
1747,108442,"corruption",1302356728
1747,108442,"Dustin Hoffman",1302356711
1747,108442,"Robert De Niro",1302356715
1747,108442,"secrets",1302356719
1747,108442,"unbelievable",1302356758
1747,108442,"US President",1302356721
1748,108442,"aliens",1290362965
1748,108442,"atmospheric",1290363102
1748,108442,"Jennifer Connelly",1290363253
1748,108442,"Kiefer Sutherland",1290362950
1748,108442,"Rufus Sewell",1290363276
1748,108442,"stylized",1290362968
1748,108442,"surreal",1290362941
1748,108442,"thought-provoking",1290362984
1748,108442,"too much explanation",1290363084
1748,108442,"William Hurt",1290363265
1772,108442,"car chase",1333483752
1772,108442,"Dan Aykroyd",1333483719
1772,108442,"music",1333483740
1772,108442,"musical",1333483731
1917,108442,"apocalypse",1291151637
1917,108442,"Ben Affleck",1291151641
1917,108442,"Liv Tyler",1291151656
1917,108442,"USA saving the world",1291151710
2019,108442,"action",1284832182
2019,108442,"black and white",1284832185
2019,108442,"epic",1284832208
2019,108442,"lengthy",1284832178
2019,108442,"samurai",1284832192
2019,108442,"tense",1284832194
2028,108442,"action",1278958455
2028,108442,"fighting nazis",1278958440
2028,108442,"Steven Spielberg",1278958451
2028,108442,"Tom Hanks",1278958469
2028,108442,"World War II",1278958472
2105,108442,"alternate reality",1417961736
2105,108442,"cyberpunk",1417961723
2105,108442,"hackers",1417961728
2105,108442,"sci-fi",1417961726
2105,108442,"technology",1417961725
2105,108442,"virtual reality",1417961721
2311,108442,"artificial intelligence",1330250944
2311,108442,"cold war",1330250955
2311,108442,"slow",1330250919
2311,108442,"space",1330250916
2311,108442,"space travel",1330250913
2329,108442,"disturbing",1280951248
2329,108442,"Edward Norton",1280951275
2329,108442,"Neo-Nazis",1280951288
2329,108442,"prison",1280951335
2329,108442,"racism",1280951255
2329,108442,"skinhead",1280951286
2329,108442,"social conflicts",1280951303
2329,108442,"thought-provoking",1280951316
2329,108442,"violence",1280951265
2393,108442,"aliens",1278958919
2393,108442,"Based on a TV show",1278958917
2393,108442,"Brent Spiner",1283687613
2393,108442,"far future",1278958982
2393,108442,"Jonathan Frakes",1278958902
2393,108442,"LeVar Burton",1283687625
2393,108442,"nerdy",1283687602
2393,108442,"Patrick Stewart",1278958893
2393,108442,"Star Trek",1278958897
2402,108442,"action",1339940441
2402,108442,"shallow plot",1339940464
2402,108442,"Sylvester Stallone",1339940444
2402,108442,"torture",1339940471
2403,108442,"action",1330169911
2403,108442,"bad cop",1330169924
2403,108442,"dog killing",1330192453
2403,108442,"hiding",1330170036
2403,108442,"post-traumatic stress disorder",1330169897
2403,108442,"simple plot",1330170052
2403,108442,"social commentary",1330169899
2403,108442,"special forces",1330192480
2403,108442,"Sylvester Stallone",1330169902
2403,108442,"unexpected ending",1330169991
2403,108442,"violence",1330169918
2497,108442,"romance",1278875807
2716,108442,"action",1280862717
2716,108442,"Bill Murray",1280862729
2716,108442,"comedy",1280862701
2716,108442,"ghosts",1280862688
2716,108442,"hilarious",1280862693
2716,108442,"occult technology",1280862691
2716,108442,"paranormal",1280862707
2716,108442,"Rick Moranis",1280862732
2716,108442,"Sigourney Weaver",1280862734
2717,108442,"Action",1285261160
2717,108442,"Bill Murray",1285261155
2717,108442,"comedy",1285261118
2717,108442,"Dan Aykroyd",1285261063
2717,108442,"Ghosts",1285261173
2717,108442,"occult technology",1285261118
2717,108442,"paranormal",1285261118
2717,108442,"predictable",1285261148
2717,108442,"Sigourney Weaver",1285261153
2717,108442,"slow start",1285261195
2762,108442,"afterlife",1291150993
2762,108442,"Bruce Willis",1291151046
2762,108442,"horror",1291150993
2762,108442,"living dead",1291150993
2762,108442,"twist ending",1291151002
2762,108442,"unpredictable",1291151042
2916,108442,"alternate reality",1369760883
2916,108442,"Arnold Schwarzenegger",1369760879
2916,108442,"dystopia",1369760884
2916,108442,"espionage",1369760899
2916,108442,"gore",1369760897
2916,108442,"mars",1369760895
2916,108442,"politics",1369760905
2916,108442,"virtual reality",1369760890
2959,108442,"Brad Pitt",1280951776
2959,108442,"disturbing",1280951773
2959,108442,"Edward Norton",1280951779
2959,108442,"mental illness",1280951789
2959,108442,"schizophrenia",1280951783
2959,108442,"social commentary",1280951800
2959,108442,"surreal",1280951785
2959,108442,"thought-provoking",1280951807
2959,108442,"violence",1280951781
2985,108442,"action",1394390182
2985,108442,"anti-hero",1394390202
2985,108442,"corporate greed",1394390227
2985,108442,"cyborgs",1394390190
2985,108442,"dystopia",1394390188
2985,108442,"sci-fi",1394390184
2985,108442,"social commentary",1394390183
2985,108442,"violence",1394390194
3000,108442,"action",1278957934
3000,108442,"anime",1278957951
3000,108442,"fantasy world",1278957932
3000,108442,"Hayao Miyazaki",1278957960
3000,108442,"prostitution",1278957940
3000,108442,"Studio Ghibli",1278957962
3000,108442,"talking animals",1278957943
3022,108442,"silent movie",1279569797
3039,108442,"Dan Aykroyd",1369761140
3039,108442,"Eddie Murphy",1369761141
3039,108442,"hilarious",1369761144
3039,108442,"Nudity (Topless - Notable)",1369761149
3039,108442,"Nudity (Topless)",1369761150
3039,108442,"prostitution",1369761179
3039,108442,"racism",1369761156
3039,108442,"switching places",1369761173
3147,108442,"death penalty",1347180014
3147,108442,"emotional",1347180005
3147,108442,"great acting",1347180032
3147,108442,"male nudity",1347180025
3147,108442,"racism",1347180007
3147,108442,"social commentary",1347180042
3147,108442,"Stephen King",1347180012
3147,108442,"Tom Hanks",1347180010
3147,108442,"visually stunning",1347180022
3300,108442,"aliens",1417961670
3300,108442,"anti-hero",1417961672
3300,108442,"atmospheric",1417961675
3300,108442,"futuristic",1417961668
3300,108442,"sci-fi",1417961665
3300,108442,"stranded",1417961662
3300,108442,"Vin Diesel",1417961667
3307,108442,"silent movie",1279569785
3354,108442,"alien artifacts",1286204348
3354,108442,"bad science",1286204298
3354,108442,"death",1286204366
3354,108442,"disappointing ending",1286204456
3354,108442,"mars",1286204355
3354,108442,"space travel",1286204300
3355,108442,"bad ending",1284412815
3355,108442,"devil",1284412792
3355,108442,"Johnny Depp",1284412777
3355,108442,"Mystery",1284412782
3355,108442,"Nudity (Topless)",1284412803
3355,108442,"Roman Polanski",1284412808
3355,108442,"satanism",1284412812
3355,108442,"story",1284412831
3481,108442,"break-up",1334527686
3481,108442,"breaking the fourth wall",1334527664
3481,108442,"Catherine Zeta-Jones",1334527671
3481,108442,"Chicago",1334527675
3481,108442,"Iben Hjejle",1334527595
3481,108442,"Jack Black",1334527614
3481,108442,"John Cusack",1334527613
3481,108442,"quirky",1334527616
3481,108442,"relationships",1334527684
3555,108442,"historically wrong",1386847747
3555,108442,"stupid nazis",1291150808
3555,108442,"submarine",1386337950
3555,108442,"unrealistic",1291150777
3555,108442,"World War II",1291150838
3793,108442,"action",1369760701
3793,108442,"mutants",1369760685
3793,108442,"Patrick Stewart",1369760677
3793,108442,"sci-fi",1369760687
3793,108442,"superheroes",1369760690
3793,108442,"violence",1369760694
3852,108442,"open ending",1280862058
3852,108442,"plain storyline",1280862137
3852,108442,"Romance",1280862086
3852,108442,"social conflicts",1280862111
4022,108442,"airplane crash",1286196063
4022,108442,"lengthy",1286196047
4022,108442,"loneliness",1286196038
4022,108442,"man vs. nature",1286196077
4022,108442,"SURVIVAL",1286196035
4022,108442,"Tom Hanks",1286196032
4027,108442,"comedy",1278956937
4027,108442,"George Clooney",1278956917
4027,108442,"racism",1278956923
4085,108442,"action",1369760839
4085,108442,"Axel Foley",1369760833
4085,108442,"funny",1369760852
4085,108442,"police",1369760844
4226,108442,"nonlinear",1280950163
4226,108442,"twist ending",1280950176
4239,108442,"drug trafficking",1394398345
4239,108442,"drugs",1394398360
4239,108442,"dysfunctional family",1394398349
4239,108442,"father daughter relationship",1394398353
4239,108442,"Johnny Depp",1394398330
4239,108442,"PenÃ?Â?Ã?Â©lope Cruz",1394398337
4306,108442,"animation",1369857553
4306,108442,"Cameron Diaz",1369857556
4306,108442,"comedy",1369857558
4306,108442,"Disney",1369857561
4306,108442,"Dreamworks",1369857564
4306,108442,"Eddie Murphy",1369857566
4306,108442,"fairy tale",1369857570
4306,108442,"ogres",1369857589
4306,108442,"romance",1369857575
4306,108442,"satire",1369857578
4306,108442,"talking animals",1369857579
4553,108442,"cult film",1278959215
4553,108442,"satire",1278959212
4643,108442,"battles",1329587141
4643,108442,"dystopia",1329586893
4643,108442,"half-baked romance",1329586938
4643,108442,"jungle",1329586979
4643,108442,"low lights",1329586990
4643,108442,"post-apocalyptic",1329586899
4643,108442,"predictable",1329587003
4643,108442,"remake",1329587156
4643,108442,"schoolmasterly social commentary",1329587121
4643,108442,"slavery",1329586907
4643,108442,"space",1329586969
4643,108442,"space travel",1329586969
4643,108442,"spaceships",1329586906
4643,108442,"Tim Burton",1329586900
4643,108442,"violence",1329586909
4886,108442,"animated",1347179973
4886,108442,"animation",1347179955
4886,108442,"Comedy",1347179954
4886,108442,"hilarious",1347179957
4886,108442,"Pixar",1347179958
4967,108442,"disturbing",1300566406
4967,108442,"ethnic conflict",1300566420
4967,108442,"human nature",1300566418
4967,108442,"No Happy End",1300566402
4967,108442,"war",1300566412
4995,108442,"mathematics",1347179909
4995,108442,"mental illness",1347179912
4995,108442,"Russell Crowe",1347179916
4995,108442,"schizophrenia",1347179913
4995,108442,"true story",1347179919
5010,108442,"action packed",1324206299
5010,108442,"brutal",1324206323
5010,108442,"heroism",1324206311
5010,108442,"realistic",1324206254
5010,108442,"USA being the good one",1324206351
5010,108442,"war",1324206302
5014,108442,"disability",1305478968
5014,108442,"father daughter relationship",1305479026
5014,108442,"mental illness",1305478966
5014,108442,"Michelle Pfeiffer",1305478990
5014,108442,"sean penn",1305478985
5014,108442,"thought-provoking",1305478976
5014,108442,"touching",1305479012
5152,108442,"action packed",1286205318
5152,108442,"heroism",1286205378
5152,108442,"Mel Gibson",1286205306
5152,108442,"realistic",1286205303
5152,108442,"Vietnam",1286205341
5152,108442,"Vietnam War",1286205340
5219,108442,"zombies",1278875277
5464,108442,"father-son relationship",1279570030
5464,108442,"Tom Hanks",1279570072
5464,108442,"violence",1279570033
5502,108442,"alien invasion",1286205183
5502,108442,"aliens",1286205163
5502,108442,"horror",1286205221
5502,108442,"Mel Gibson",1286205170
5502,108442,"scary",1286205151
5574,108442,"action",1281894292
5574,108442,"car chase",1281894314
5574,108442,"cars",1281894309
5574,108442,"human trafficking",1281894354
5574,108442,"kidnapping",1281894333
5574,108442,"Luc Besson",1281894286
5574,108442,"precision",1281894384
5574,108442,"Qi Shu",1281894288
5574,108442,"revenge",1281894407
5574,108442,"shooting",1281894323
5608,108442,"based on a true story",1280951525
5608,108442,"German",1280951485
5608,108442,"mass behavior",1280951503
5608,108442,"Moritz Bleibtreu",1280951481
5608,108442,"psychology",1280951515
5608,108442,"subordination",1280951553
5608,108442,"thought-provoking",1280951568
5618,108442,"alternate reality",1285612150
5618,108442,"anime",1285612150
5618,108442,"dragons",1285612154
5618,108442,"dreamlike",1285612202
5618,108442,"fairy tale",1285612156
5618,108442,"fantasy",1285612170
5618,108442,"whimsical",1285612195
5679,108442,"creepy",1278957622
5679,108442,"disturbing",1278957615
5679,108442,"horror",1278957624
5679,108442,"metaphysics",1278957666
5679,108442,"Naomi Watts",1278957626
5690,108442,"anime",1307016461
5690,108442,"anti-war",1307016463
5690,108442,"based on a true story",1307016465
5690,108442,"grim",1307016494
5690,108442,"siblings",1307016481
5690,108442,"slow",1307016550
5690,108442,"tragic",1307016535
5690,108442,"war",1307016485
5690,108442,"WWII",1307016489
5782,108442,"action",1330251382
5782,108442,"agents",1330251429
5782,108442,"fantastic end",1330251549
5782,108442,"fooling the police",1330251573
5782,108442,"France",1330251507
5782,108442,"Jean-Paul Belmondo",1330251376
5782,108442,"Paris",1330251497
5782,108442,"romance",1330251448
5782,108442,"unpredictable",1330251479
5782,108442,"visually appealing",1330251448
5944,108442,"Based on a TV show",1278959009
5944,108442,"Brent Spiner",1278959015
5944,108442,"far future",1284653045
5944,108442,"lousy script",1278959030
5944,108442,"Patrick Stewart",1278959004
5944,108442,"space",1284653038
5944,108442,"Star Trek",1278959007
5971,108442,"anime",1279652529
5971,108442,"fantasy",1279652525
5971,108442,"simple plot",1279652584
5971,108442,"spirits",1279652535
6016,108442,"multiple storylines",1278958102
6016,108442,"Portuguese",1278958082
6283,108442,"anime",1285611787
6283,108442,"BOUNTY HUNTERS",1285611828
6283,108442,"cynical",1285611833
6283,108442,"genre mix",1285611820
6283,108442,"humorous",1285611823
6283,108442,"sci-fi",1285611809
6283,108442,"space",1285611791
6350,108442,"adventure",1307016297
6350,108442,"anime",1307016301
6350,108442,"aviation",1307016307
6350,108442,"fantasy",1307016304
6350,108442,"pirates",1307016346
6350,108442,"sci-fi",1307016314
6350,108442,"told hastily",1307016332
6377,108442,"father-son relationship",1291151250
6377,108442,"memory loss",1291151257
6377,108442,"Pixar",1291151291
6377,108442,"predictable",1291151315
6377,108442,"singing",1291151276
6377,108442,"talking animals",1291151285
6377,108442,"too cute",1291151309
6377,108442,"underwater",1291151245
6502,108442,"sci-fi",1278876538
6502,108442,"zombies",1278876535
6711,108442,"Bill Murray",1278957378
6711,108442,"cultural differences",1278957363
6711,108442,"Japan",1278957329
6711,108442,"Melancholic",1278957349
6711,108442,"scarlett johnansson",1278957375
6947,108442,"historical",1422810382
6947,108442,"Russell Crowe",1422810378
6947,108442,"sailing",1422810386
6947,108442,"seafaring",1422810380
7323,108442,"Daniel BrÃ¼hl",1281191953
7323,108442,"East Germany",1281191974
7323,108442,"family bonds",1281191972
7323,108442,"German",1281191882
7323,108442,"Katrin SaÃŸ",1281191931
7323,108442,"romance",1281191899
7323,108442,"The fall of the Berlin wall",1281191983
7360,108442,"action",1367229403
7360,108442,"horror",1367229408
7360,108442,"post-apocalyptic",1367229401
7360,108442,"zombie",1367229396
7373,108442,"demon",1279571731
7373,108442,"superhero",1279571715
7445,108442,"action",1417961783
7445,108442,"bodyguard",1417961790
7445,108442,"Denzel Washington",1417961776
7445,108442,"great cinematography",1417961789
7445,108442,"kidnapping",1417961781
7445,108442,"redemption",1417961785
7445,108442,"revenge",1417961779
7445,108442,"twists & turns",1417961795
7502,108442,"action",1302811306
7502,108442,"based on a book",1302811348
7502,108442,"military",1302811296
7502,108442,"realistic",1302811317
7502,108442,"soilders",1302811373
7502,108442,"thought-provoking",1302811331
7502,108442,"true story",1302811293
7502,108442,"war",1302811290
7842,108442,"lengthy",1280774587
8861,108442,"Post apocalyptic",1278875313
8861,108442,"trash",1278875308
8861,108442,"zombies",1278875290
8874,108442,"anti-hero",1286032137
8874,108442,"black comedy",1286032132
8874,108442,"gore",1286032135
8874,108442,"Kate Ashfield",1286032108
8874,108442,"Nick Frost",1286032117
8874,108442,"parody",1286032134
8874,108442,"Simon Pegg",1286032103
8874,108442,"zombie",1286032125
30749,108442,"Africa",1304182106
30749,108442,"civil war",1304182091
30749,108442,"genocide",1304182093
30749,108442,"refugees",1304182133
30749,108442,"United Nations",1304182099
36519,108442,"action",1281894459
36519,108442,"car chase",1281894440
36519,108442,"cars",1281894467
36519,108442,"kidnapping",1281894497
36519,108442,"plot point:bio-medical danger",1281894471
36519,108442,"shooting",1281894463
36519,108442,"violence",1281894480
36529,108442,"Africa",1280951667
36529,108442,"dark comedy",1280951665
36529,108442,"murder",1280951723
36529,108442,"narrated",1280951690
36529,108442,"Nicolas Cage",1280951659
36529,108442,"smuggling",1280951675
36529,108442,"violence",1280951699
36529,108442,"war",1280951698
36529,108442,"World Politics",1280951683
37386,108442,"cloning",1284919111
37386,108442,"dystopia",1284919113
37386,108442,"female warriors",1284919118
37386,108442,"genetics",1284919133
37386,108442,"lengthy",1284919097
37386,108442,"poor acting",1284919270
37386,108442,"post-apocalyptic",1284919106
37386,108442,"predictable",1284919162
37386,108442,"stylized",1284919101
37386,108442,"violence",1284919124
39292,108442,"abrupt ending",1338734870
39292,108442,"American history",1338734847
39292,108442,"black and white",1338734823
39292,108442,"communism",1338734817
39292,108442,"George Clooney",1338734827
39292,108442,"journalism",1338734814
39292,108442,"true story",1338734931
39292,108442,"visually appealing",1338734855
40583,108442,"Alexander Siddig",1304855803
40583,108442,"complex",1304855695
40583,108442,"George Clooney",1304855723
40583,108442,"lengthy",1304855720
40583,108442,"Matt Damon",1304855738
40583,108442,"middle east",1304855703
40583,108442,"oil",1304855744
40583,108442,"Political",1304855700
40583,108442,"thought-provoking",1304855754
40583,108442,"tragic",1304855771
47610,108442,"Edward Norton",1281034461
47610,108442,"happy ending",1281034444
47610,108442,"Jessica Biel",1281034419
47610,108442,"love story",1281034435
47610,108442,"magic",1281034467
47610,108442,"Paul Giamatti",1281034451
47610,108442,"twist ending",1281034425
48780,108442,"enigmatic",1305316936
48780,108442,"magic",1305316930
48780,108442,"nonlinear",1305316923
48780,108442,"Scarlett Johansson",1305316928
48780,108442,"twist ending",1305316925
49272,108442,"action",1291151440
49272,108442,"Daniel Craig",1291151404
49272,108442,"gambling",1291151420
